0.06938452823376348,0.6584495863447065,0.0786785440827684,0.10061565851806202,0.08775468280202439,0,0.003212131398584421,0,0,0,0,0.0019048686200907614
0.018626054563383367,0.026889083671158834,0.05934772287352544,0.780842555056426,0.07517073883349767,0.00041086885066286843,0.022543004273036047,0,0.005222599612870239,0,0.00025565172930134037,0.010691720536138198
0.03274087932647334,0,0.21053210807241513,0.24167721344852253,0.23325813019314368,0,0.054311341000385184,0.09937819842623673,0.12793704946899245,0,0,0.00016508006383095803
0,0.0022081212374776282,0.0039862399181832976,0,0.0342375008716268,0.010819794063640378,0.7184994072937732,0.047416498152151175,0.13349836134160797,0.012981428538223741,0,0.036352648583315904
0.5285211267605634,0.3530516431924883,0.0647887323943662,0.05035211267605634,0.0032863849765258214,0,0,0,0,0,0,0
0.08936354582961498,0.7724815375263518,0.07510443746039136,0.051888927689183774,0.008180395504339166,0,0.0008794733506641317,0,0.0021016826394547267,0,0,0
0.0031753886758216832,0.006309538537671656,0.7520310115881067,0.1179430079590911,0.12054105323930883,0,0,0,0,0,0,0
0,0.01048289774671734,0.021344044381202833,0.0009906518489165871,0.9266917631801725,0.013941173292026153,0.011779751076208145,0,0.01476971847475639,0,0,0
0.6727721928778326,0.2809677968989606,0,0.0012779008348952122,0,0,0.044982109388311466,0,0,0,0,0
0.7847184523515768,0.19084044810738784,0.007340966293243843,0.01710013324779154,0,0,0,0,0,0,0,0
0,0,0.8624381213023705,0.08437638346681692,0.05318549523081257,0,0,0,0,0,0,0
0.3202735272686509,0.679165966033294,0.0005605066980550417,0,0,0,0,0,0,0,0,0
